# Turbulence results from CFL3D, Re_H=36,000, SST model
# Note: computed results were quasi-steady
# Note: extraction at x/H=-4 was at nearest cell-center
x,y,uv
 6.000000000E+00, 1.359467030E+00, -9.626855608E-04
 6.000000000E+00, 1.368859768E+00, -9.533327539E-04
 6.000000000E+00, 1.378330946E+00, -9.440419963E-04
 6.000000000E+00, 1.387883782E+00, -9.352302295E-04
 6.000000000E+00, 1.397521734E+00, -9.269019356E-04
 6.000000000E+00, 1.407248497E+00, -9.188735276E-04
 6.000000000E+00, 1.417067528E+00, -9.109312668E-04
 6.000000000E+00, 1.426982999E+00, -9.029193898E-04
 6.000000000E+00, 1.436998844E+00, -8.947642054E-04
 6.000000000E+00, 1.447119355E+00, -8.864541305E-04
 6.000000000E+00, 1.457348704E+00, -8.780076168E-04
 6.000000000E+00, 1.467691779E+00, -8.694455028E-04
 6.000000000E+00, 1.478153110E+00, -8.607798954E-04
 6.000000000E+00, 1.488737941E+00, -8.520121337E-04
 6.000000000E+00, 1.499451280E+00, -8.431374445E-04
 6.000000000E+00, 1.510298610E+00, -8.341488428E-04
 6.000000000E+00, 1.521285772E+00, -8.250398096E-04
 6.000000000E+00, 1.532418728E+00, -8.158055134E-04
 6.000000000E+00, 1.543703556E+00, -8.064425783E-04
 6.000000000E+00, 1.555146933E+00, -7.969478611E-04
 6.000000000E+00, 1.566755652E+00, -7.873189170E-04
 6.000000000E+00, 1.578536868E+00, -7.775533013E-04
 6.000000000E+00, 1.590498209E+00, -7.676482783E-04
 6.000000000E+00, 1.602647424E+00, -7.576012868E-04
 6.000000000E+00, 1.614992738E+00, -7.474096492E-04
 6.000000000E+00, 1.627542853E+00, -7.370704552E-04
 6.000000000E+00, 1.640306711E+00, -7.265805616E-04
 6.000000000E+00, 1.653294086E+00, -7.159366505E-04
 6.000000000E+00, 1.666514635E+00, -7.051344728E-04
 6.000000000E+00, 1.679978967E+00, -6.941707106E-04
 6.000000000E+00, 1.693697929E+00, -6.830407656E-04
 6.000000000E+00, 1.707683206E+00, -6.718222867E-04
 6.000000000E+00, 1.721997499E+00, -6.605358212E-04
 6.000000000E+00, 1.737120032E+00, -6.487005739E-04
 6.000000000E+00, 1.753092289E+00, -6.362759159E-04
 6.000000000E+00, 1.769957781E+00, -6.233014283E-04
 6.000000000E+00, 1.787761569E+00, -6.096356083E-04
 6.000000000E+00, 1.806550384E+00, -5.932018976E-04
 6.000000000E+00, 1.826372862E+00, -5.734604783E-04
 6.000000000E+00, 1.847279191E+00, -5.516369711E-04
 6.000000000E+00, 1.869321108E+00, -5.272007547E-04
 6.000000000E+00, 1.892552137E+00, -5.000972305E-04
 6.000000000E+00, 1.917027235E+00, -4.704818712E-04
 6.000000000E+00, 1.942802906E+00, -4.385134380E-04
 6.000000000E+00, 1.969937086E+00, -4.043620720E-04
 6.000000000E+00, 1.998489022E+00, -3.682289098E-04
 6.000000000E+00, 2.028518915E+00, -3.303786507E-04
 6.000000000E+00, 2.060088396E+00, -2.911825140E-04
 6.000000000E+00, 2.093259335E+00, -2.511685307E-04
 6.000000000E+00, 2.128094673E+00, -2.110642963E-04
 6.000000000E+00, 2.164657593E+00, -1.718181593E-04
 6.000000000E+00, 2.203011751E+00, -1.345742203E-04
 6.000000000E+00, 2.243220091E+00, -1.005838858E-04
 6.000000000E+00, 2.285345554E+00, -7.104474207E-05
 6.000000000E+00, 2.329449892E+00, -4.689056004E-05
 6.000000000E+00, 2.375594378E+00, -2.857930667E-05
 6.000000000E+00, 2.423837900E+00, -1.595276080E-05
 6.000000000E+00, 2.474237442E+00, -8.230264939E-06
 6.000000000E+00, 2.526847839E+00, -4.172701210E-06
 6.000000000E+00, 2.581720829E+00, -2.388770099E-06
 6.000000000E+00, 2.638904333E+00, -1.682681045E-06
 6.000000000E+00, 2.698442221E+00, -1.295659104E-06
 6.000000000E+00, 2.760373831E+00, -9.298856867E-07
 6.000000000E+00, 2.824733257E+00, -5.774235774E-07
 6.000000000E+00, 2.891548634E+00, -3.055335185E-07
 6.000000000E+00, 2.960841417E+00, -1.392325686E-07
 6.000000000E+00, 3.032626629E+00, -5.583586926E-08
 6.000000000E+00, 3.106910706E+00, -2.026614609E-08
 6.000000000E+00, 3.183692455E+00, -7.009733238E-09
 6.000000000E+00, 3.262961864E+00, -2.662059018E-09
 6.000000000E+00, 3.344699144E+00, -1.415463968E-09
 6.000000000E+00, 3.428875208E+00, -1.089375812E-09
 6.000000000E+00, 3.515450716E+00, -9.857965555E-10
 6.000000000E+00, 3.604375362E+00, -9.252372202E-10
 6.000000000E+00, 3.695588350E+00, -8.729693635E-10
 6.000000000E+00, 3.789017677E+00, -8.236664684E-10
 6.000000000E+00, 3.884580135E+00, -7.763653609E-10
 6.000000000E+00, 3.982181787E+00, -7.310753114E-10
 6.000000000E+00, 4.081717014E+00, -6.879997683E-10
 6.000000000E+00, 4.183070183E+00, -6.471195246E-10
 6.000000000E+00, 4.286113739E+00, -6.083307191E-10
 6.000000000E+00, 4.390712261E+00, -5.716077056E-10
 6.000000000E+00, 4.496717930E+00, -5.369188982E-10
 6.000000000E+00, 4.603977203E+00, -5.041946860E-10
 6.000000000E+00, 4.712325573E+00, -4.733744507E-10
 6.000000000E+00, 4.821593761E+00, -4.443918566E-10
 6.000000000E+00, 4.931604385E+00, -4.171756829E-10
 6.000000000E+00, 5.042176247E+00, -3.916585667E-10
 6.000000000E+00, 5.153123856E+00, -3.677831373E-10
 6.000000000E+00, 5.264257908E+00, -3.455235542E-10
 6.000000000E+00, 5.375389099E+00, -3.249359948E-10
 6.000000000E+00, 5.486326694E+00, -3.062969878E-10
 6.000000000E+00, 5.596880913E+00, -2.904681495E-10
 6.000000000E+00, 5.706864834E+00, -2.798245524E-10
 6.000000000E+00, 5.816094875E+00, -2.805164989E-10
 6.000000000E+00, 5.924391747E+00, -3.078030053E-10
 6.000000000E+00, 6.031581879E+00, -3.983274266E-10
 6.000000000E+00, 6.137498856E+00, -6.369866856E-10
 6.000000000E+00, 6.241983414E+00, -1.207543399E-09
 6.000000000E+00, 6.344886780E+00, -2.456898684E-09
 6.000000000E+00, 6.446067333E+00, -4.927318109E-09
 6.000000000E+00, 6.545394897E+00, -9.673151169E-09
 6.000000000E+00, 6.642749786E+00, -2.188617998E-08
 6.000000000E+00, 6.738023758E+00, -6.772827987E-08
 6.000000000E+00, 6.831119061E+00, -2.243962172E-07
 6.000000000E+00, 6.921949863E+00, -5.489748105E-07
 6.000000000E+00, 7.010442257E+00, -5.497249163E-07
 6.000000000E+00, 7.096533775E+00, 2.016741064E-06
 6.000000000E+00, 7.180172443E+00, 1.213912492E-05
 6.000000000E+00, 7.261319160E+00, 3.659045251E-05
 6.000000000E+00, 7.339943409E+00, 8.045777940E-05
 6.000000000E+00, 7.416027069E+00, 1.432027784E-04
 6.000000000E+00, 7.489560604E+00, 2.184103651E-04
 6.000000000E+00, 7.560543537E+00, 2.941680141E-04
 6.000000000E+00, 7.628985882E+00, 3.604516969E-04
 6.000000000E+00, 7.694903374E+00, 4.224340373E-04
 6.000000000E+00, 7.758320808E+00, 4.871255078E-04
 6.000000000E+00, 7.819269657E+00, 5.530057242E-04
 6.000000000E+00, 7.877786160E+00, 6.176888710E-04
 6.000000000E+00, 7.933914661E+00, 6.791453343E-04
 6.000000000E+00, 7.987701416E+00, 7.362210308E-04
 6.000000000E+00, 8.039198875E+00, 7.884749211E-04
 6.000000000E+00, 8.088461876E+00, 8.360166685E-04
 6.000000000E+00, 8.135549545E+00, 8.792584413E-04
 6.000000000E+00, 8.180522919E+00, 9.187051910E-04
 6.000000000E+00, 8.223443985E+00, 9.548358503E-04
 6.000000000E+00, 8.264378548E+00, 9.880621219E-04
 6.000000000E+00, 8.303390503E+00, 1.018721960E-03
 6.000000000E+00, 8.340547562E+00, 1.047101570E-03
 6.000000000E+00, 8.375915527E+00, 1.073447289E-03
 6.000000000E+00, 8.409560204E+00, 1.097974484E-03
 6.000000000E+00, 8.441549301E+00, 1.120869652E-03
 6.000000000E+00, 8.471946716E+00, 1.142286346E-03
 6.000000000E+00, 8.500817299E+00, 1.162346685E-03
 6.000000000E+00, 8.528224945E+00, 1.181143685E-03
 6.000000000E+00, 8.554232597E+00, 1.198747545E-03
 6.000000000E+00, 8.578900337E+00, 1.215086668E-03
 6.000000000E+00, 8.602288246E+00, 1.230136724E-03
 6.000000000E+00, 8.624453545E+00, 1.243998064E-03
 6.000000000E+00, 8.645453453E+00, 1.256720745E-03
 6.000000000E+00, 8.665341377E+00, 1.268343185E-03
 6.000000000E+00, 8.684169769E+00, 1.278905431E-03
 6.000000000E+00, 8.701991081E+00, 1.288440661E-03
 6.000000000E+00, 8.718853951E+00, 1.296975999E-03
 6.000000000E+00, 8.734804153E+00, 1.304536476E-03
 6.000000000E+00, 8.749888420E+00, 1.311147353E-03
 6.000000000E+00, 8.764149666E+00, 1.316832611E-03
 6.000000000E+00, 8.777630806E+00, 1.321617863E-03
 6.000000000E+00, 8.790369987E+00, 1.325528603E-03
 6.000000000E+00, 8.802407265E+00, 1.328592887E-03
 6.000000000E+00, 8.813777924E+00, 1.330838888E-03
 6.000000000E+00, 8.824517250E+00, 1.332296873E-03
 6.000000000E+00, 8.834658623E+00, 1.332997810E-03
 6.000000000E+00, 8.844234467E+00, 1.332974061E-03
 6.000000000E+00, 8.853273392E+00, 1.332258456E-03
 6.000000000E+00, 8.861805916E+00, 1.330884406E-03
 6.000000000E+00, 8.869857788E+00, 1.328885672E-03
 6.000000000E+00, 8.877456665E+00, 1.326295314E-03
 6.000000000E+00, 8.884626389E+00, 1.323146047E-03
 6.000000000E+00, 8.891389847E+00, 1.319471048E-03
 6.000000000E+00, 8.897770882E+00, 1.315299538E-03
 6.000000000E+00, 8.903788567E+00, 1.310662134E-03
 6.000000000E+00, 8.909464836E+00, 1.305585261E-03
 6.000000000E+00, 8.914817810E+00, 1.300095115E-03
 6.000000000E+00, 8.919865608E+00, 1.294214162E-03
 6.000000000E+00, 8.924625397E+00, 1.287961961E-03
 6.000000000E+00, 8.929113388E+00, 1.281355857E-03
 6.000000000E+00, 8.933343887E+00, 1.274411799E-03
 6.000000000E+00, 8.937333107E+00, 1.267137355E-03
 6.000000000E+00, 8.941092491E+00, 1.259543234E-03
 6.000000000E+00, 8.944637299E+00, 1.251628157E-03
 6.000000000E+00, 8.947978020E+00, 1.243393403E-03
 6.000000000E+00, 8.951126099E+00, 1.234834781E-03
 6.000000000E+00, 8.954093933E+00, 1.225938322E-03
 6.000000000E+00, 8.956890106E+00, 1.216692152E-03
 6.000000000E+00, 8.959526062E+00, 1.207070309E-03
 6.000000000E+00, 8.962009430E+00, 1.197051373E-03
 6.000000000E+00, 8.964350700E+00, 1.186593436E-03
 6.000000000E+00, 8.966555595E+00, 1.175664831E-03
 6.000000000E+00, 8.968633652E+00, 1.164209796E-03
 6.000000000E+00, 8.970592499E+00, 1.152167562E-03
 6.000000000E+00, 8.972436905E+00, 1.139480621E-03
 6.000000000E+00, 8.974175453E+00, 1.126058283E-03
 6.000000000E+00, 8.975813866E+00, 1.111808349E-03
 6.000000000E+00, 8.977356911E+00, 1.096632797E-03
 6.000000000E+00, 8.978810310E+00, 1.080410439E-03
 6.000000000E+00, 8.980180740E+00, 1.062979922E-03
 6.000000000E+00, 8.981471062E+00, 1.044198638E-03
 6.000000000E+00, 8.982686996E+00, 1.023866935E-03
 6.000000000E+00, 8.983832359E+00, 1.001788653E-03
 6.000000000E+00, 8.984910965E+00, 9.777207160E-04
 6.000000000E+00, 8.985927582E+00, 9.514530539E-04
 6.000000000E+00, 8.986885071E+00, 9.226355469E-04
 6.000000000E+00, 8.987787247E+00, 8.900802932E-04
 6.000000000E+00, 8.988636971E+00, 8.537031827E-04
 6.000000000E+00, 8.989438057E+00, 8.140198770E-04
 6.000000000E+00, 8.990191460E+00, 7.709328784E-04
 6.000000000E+00, 8.990901947E+00, 7.242100546E-04
 6.000000000E+00, 8.991571426E+00, 6.733129267E-04
 6.000000000E+00, 8.992201805E+00, 6.167092943E-04
 6.000000000E+00, 8.992795944E+00, 5.545528838E-04
 6.000000000E+00, 8.993355751E+00, 4.882066278E-04
 6.000000000E+00, 8.993882179E+00, 4.188337480E-04
 6.000000000E+00, 8.994379044E+00, 3.480872838E-04
 6.000000000E+00, 8.994846344E+00, 2.788180136E-04
 6.000000000E+00, 8.995286942E+00, 2.140648867E-04
 6.000000000E+00, 8.995701790E+00, 1.568559819E-04
 6.000000000E+00, 8.996092796E+00, 1.092966631E-04
 6.000000000E+00, 8.996460915E+00, 7.233663200E-05
 6.000000000E+00, 8.996807098E+00, 4.551407983E-05
 6.000000000E+00, 8.997134209E+00, 2.717251482E-05
 6.000000000E+00, 8.997442245E+00, 1.541174061E-05
 6.000000000E+00, 8.997732162E+00, 8.297894055E-06
 6.000000000E+00, 8.998004913E+00, 4.227374120E-06
 6.000000000E+00, 8.998262405E+00, 2.020642569E-06
 6.000000000E+00, 8.998504639E+00, 8.989778166E-07
 6.000000000E+00, 8.998732567E+00, 3.657468710E-07
 6.000000000E+00, 8.998948097E+00, 1.321417784E-07
 6.000000000E+00, 8.999150276E+00, 4.115849705E-08
 6.000000000E+00, 8.999341011E+00, 1.032769958E-08
 6.000000000E+00, 8.999521255E+00, 1.881452771E-09
 6.000000000E+00, 8.999690056E+00, 2.103480723E-10
 6.000000000E+00, 8.999849319E+00, 9.452600161E-12
 6.000000000E+00, 9.000000000E+00, 0.000000000E+00
 1.000000000E+01, 0.000000000E+00, 0.000000000E+00
 1.000000000E+01, 1.480856736E-04, -2.272734952E-12
 1.000000000E+01, 2.966370957E-04, -4.437387610E-11
 1.000000000E+01, 4.459008051E-04, -3.451015862E-10
 1.000000000E+01, 5.961243878E-04, -1.621339396E-09
 1.000000000E+01, 7.475568564E-04, -5.559029681E-09
 1.000000000E+01, 9.004491731E-04, -1.541983430E-08
 1.000000000E+01, 1.055054483E-03, -3.680031924E-08
 1.000000000E+01, 1.211628551E-03, -7.857800455E-08
 1.000000000E+01, 1.370430691E-03, -1.540866492E-07
 1.000000000E+01, 1.531723188E-03, -2.825657930E-07
 1.000000000E+01, 1.695772982E-03, -4.909307449E-07
 1.000000000E+01, 1.862850855E-03, -8.158968399E-07
 1.000000000E+01, 2.033232944E-03, -1.306477998E-06
 1.000000000E+01, 2.207200509E-03, -2.026833954E-06
 1.000000000E+01, 2.385040745E-03, -3.059381243E-06
 1.000000000E+01, 2.567047020E-03, -4.507987342E-06
 1.000000000E+01, 2.753520152E-03, -6.500936706E-06
 1.000000000E+01, 2.944767009E-03, -9.193131518E-06
 1.000000000E+01, 3.141103778E-03, -1.276691910E-05
 1.000000000E+01, 3.342853626E-03, -1.743054600E-05
 1.000000000E+01, 3.550349502E-03, -2.341334948E-05
 1.000000000E+01, 3.763933666E-03, -3.095668580E-05
 1.000000000E+01, 3.983958159E-03, -4.030006312E-05
 1.000000000E+01, 4.210785497E-03, -5.166264964E-05
 1.000000000E+01, 4.444790073E-03, -6.522142940E-05
 1.000000000E+01, 4.686356988E-03, -8.108843031E-05
 1.000000000E+01, 4.935885314E-03, -9.929086082E-05
 1.000000000E+01, 5.193785764E-03, -1.197575257E-04
 1.000000000E+01, 5.460483953E-03, -1.423155481E-04
 1.000000000E+01, 5.736419465E-03, -1.666981698E-04
 1.000000000E+01, 6.022047251E-03, -1.925630349E-04
 1.000000000E+01, 6.317839026E-03, -2.195182024E-04
 1.000000000E+01, 6.624281406E-03, -2.471508051E-04
 1.000000000E+01, 6.941881031E-03, -2.750550339E-04
 1.000000000E+01, 7.271161769E-03, -3.028547217E-04
 1.000000000E+01, 7.612666115E-03, -3.302196565E-04
 1.000000000E+01, 7.966957986E-03, -3.568750399E-04
 1.000000000E+01, 8.334622718E-03, -3.826045722E-04
 1.000000000E+01, 8.716266602E-03, -4.072490556E-04
 1.000000000E+01, 9.112520143E-03, -4.307017371E-04
 1.000000000E+01, 9.524037130E-03, -4.529018479E-04
 1.000000000E+01, 9.951497428E-03, -4.738275020E-04
 1.000000000E+01, 1.039560791E-02, -4.934886820E-04
 1.000000000E+01, 1.085710153E-02, -5.119203706E-04
 1.000000000E+01, 1.133674104E-02, -5.291765556E-04
 1.000000000E+01, 1.183531992E-02, -5.453254562E-04
 1.000000000E+01, 1.235366054E-02, -5.604446051E-04
 1.000000000E+01, 1.289262250E-02, -5.746175884E-04
 1.000000000E+01, 1.345309522E-02, -5.879311357E-04
 1.000000000E+01, 1.403600723E-02, -6.004726747E-04
 1.000000000E+01, 1.464232150E-02, -6.123287021E-04
 1.000000000E+01, 1.527304202E-02, -6.235837354E-04
 1.000000000E+01, 1.592921279E-02, -6.343190908E-04
 1.000000000E+01, 1.661192067E-02, -6.446124753E-04
 1.000000000E+01, 1.732229628E-02, -6.545378128E-04
 1.000000000E+01, 1.806151494E-02, -6.641648361E-04
 1.000000000E+01, 1.883080043E-02, -6.735593779E-04
 1.000000000E+01, 1.963143051E-02, -6.827834295E-04
 1.000000000E+01, 2.046472766E-02, -6.918951985E-04
 1.000000000E+01, 2.133207768E-02, -7.009496912E-04
 1.000000000E+01, 2.223491482E-02, -7.099985960E-04
 1.000000000E+01, 2.317473851E-02, -7.190910401E-04
 1.000000000E+01, 2.415310778E-02, -7.282735314E-04
 1.000000000E+01, 2.517164126E-02, -7.375904243E-04
 1.000000000E+01, 2.623203397E-02, -7.470842102E-04
 1.000000000E+01, 2.733604424E-02, -7.567957509E-04
 1.000000000E+01, 2.848550305E-02, -7.667647442E-04
 1.000000000E+01, 2.968231961E-02, -7.770295488E-04
 1.000000000E+01, 3.092847951E-02, -7.876279415E-04
 1.000000000E+01, 3.222605586E-02, -7.985969423E-04
 1.000000000E+01, 3.357720003E-02, -8.099731058E-04
 1.000000000E+01, 3.498416021E-02, -8.217929862E-04
 1.000000000E+01, 3.644927219E-02, -8.340928471E-04
 1.000000000E+01, 3.797497228E-02, -8.469091845E-04
 1.000000000E+01, 3.956379741E-02, -8.602787275E-04
 1.000000000E+01, 4.121838510E-02, -8.742386126E-04
 1.000000000E+01, 4.294149205E-02, -8.888266166E-04
 1.000000000E+01, 4.473597929E-02, -9.040809236E-04
 1.000000000E+01, 4.660483450E-02, -9.200408822E-04
 1.000000000E+01, 4.855116457E-02, -9.367464227E-04
 1.000000000E+01, 5.057821050E-02, -9.542385815E-04
 1.000000000E+01, 5.268934742E-02, -9.725595592E-04
 1.000000000E+01, 5.488808826E-02, -9.917527204E-04
 1.000000000E+01, 5.717809126E-02, -1.011862769E-03
 1.000000000E+01, 5.956317112E-02, -1.032935455E-03
 1.000000000E+01, 6.204730272E-02, -1.055018627E-03
 1.000000000E+01, 6.463462114E-02, -1.078161178E-03
 1.000000000E+01, 6.732942909E-02, -1.102413400E-03
 1.000000000E+01, 7.013623416E-02, -1.127827913E-03
 1.000000000E+01, 7.305970043E-02, -1.154458500E-03
 1.000000000E+01, 7.610470057E-02, -1.182361040E-03
 1.000000000E+01, 7.927631587E-02, -1.211593044E-03
 1.000000000E+01, 8.257983625E-02, -1.242213999E-03
 1.000000000E+01, 8.602076024E-02, -1.274285023E-03
 1.000000000E+01, 8.960483223E-02, -1.307869214E-03
 1.000000000E+01, 9.333803505E-02, -1.343031763E-03
 1.000000000E+01, 9.722658247E-02, -1.379839145E-03
 1.000000000E+01, 1.012769789E-01, -1.418360276E-03
 1.000000000E+01, 1.054959744E-01, -1.458665240E-03
 1.000000000E+01, 1.098906025E-01, -1.500825863E-03
 1.000000000E+01, 1.144682169E-01, -1.544915605E-03
 1.000000000E+01, 1.192364395E-01, -1.591008855E-03
 1.000000000E+01, 1.242032424E-01, -1.639181515E-03
 1.000000000E+01, 1.293769181E-01, -1.689509721E-03
 1.000000000E+01, 1.347661018E-01, -1.742070308E-03
 1.000000000E+01, 1.403798014E-01, -1.796940342E-03
 1.000000000E+01, 1.462273896E-01, -1.854195842E-03
 1.000000000E+01, 1.523186266E-01, -1.913912129E-03
 1.000000000E+01, 1.586637050E-01, -1.976162661E-03
 1.000000000E+01, 1.652732044E-01, -2.041018335E-03
 1.000000000E+01, 1.721582115E-01, -2.108546440E-03
 1.000000000E+01, 1.793301851E-01, -2.178809140E-03
 1.000000000E+01, 1.868011504E-01, -2.251862781E-03
 1.000000000E+01, 1.945835799E-01, -2.327756025E-03
 1.000000000E+01, 2.026904821E-01, -2.406527987E-03
 1.000000000E+01, 2.111354321E-01, -2.488206141E-03
 1.000000000E+01, 2.199325264E-01, -2.572803060E-03
 1.000000000E+01, 2.290965021E-01, -2.660315949E-03
 1.000000000E+01, 2.386426628E-01, -2.750720363E-03
 1.000000000E+01, 2.485869974E-01, -2.843968570E-03
 1.000000000E+01, 2.589461505E-01, -2.939984901E-03
 1.000000000E+01, 2.697374225E-01, -3.038659226E-03
 1.000000000E+01, 2.809788883E-01, -3.139844397E-03
 1.000000000E+01, 2.926893532E-01, -3.243346699E-03
 1.000000000E+01, 3.048884273E-01, -3.348922357E-03
 1.000000000E+01, 3.175965250E-01, -3.456219332E-03
 1.000000000E+01, 3.308349252E-01, -3.565011779E-03
 1.000000000E+01, 3.446257710E-01, -3.675028216E-03
 1.000000000E+01, 3.585312963E-01, -3.781915875E-03
 1.000000000E+01, 3.723131120E-01, -3.883372759E-03
 1.000000000E+01, 3.859755695E-01, -3.979492001E-03
 1.000000000E+01, 3.995229006E-01, -4.070288036E-03
 1.000000000E+01, 4.129592776E-01, -4.155677743E-03
 1.000000000E+01, 4.262887239E-01, -4.235589877E-03
 1.000000000E+01, 4.395151734E-01, -4.309961107E-03
 1.000000000E+01, 4.526425004E-01, -4.378738347E-03
 1.000000000E+01, 4.656744301E-01, -4.441876896E-03
 1.000000000E+01, 4.786146879E-01, -4.499339964E-03
 1.000000000E+01, 4.914668500E-01, -4.551099148E-03
 1.000000000E+01, 5.042344332E-01, -4.597133026E-03
 1.000000000E+01, 5.169209242E-01, -4.637428559E-03
 1.000000000E+01, 5.295296311E-01, -4.671979230E-03
 1.000000000E+01, 5.420638919E-01, -4.700785037E-03
 1.000000000E+01, 5.545269251E-01, -4.723854363E-03
 1.000000000E+01, 5.669220090E-01, -4.741202109E-03
 1.000000000E+01, 5.792521834E-01, -4.752855282E-03
 1.000000000E+01, 5.915205479E-01, -4.758851137E-03
 1.000000000E+01, 6.037301421E-01, -4.759258125E-03
 1.000000000E+01, 6.158839464E-01, -4.754173569E-03
 1.000000000E+01, 6.279848814E-01, -4.743931349E-03
 1.000000000E+01, 6.400357485E-01, -4.743094556E-03
 1.000000000E+01, 6.520395279E-01, -4.726002924E-03
 1.000000000E+01, 6.639988422E-01, -4.671899136E-03
 1.000000000E+01, 6.759166121E-01, -4.606730770E-03
 1.000000000E+01, 6.877954602E-01, -4.534414504E-03
 1.000000000E+01, 6.996380687E-01, -4.455452319E-03
 1.000000000E+01, 7.114471793E-01, -4.370361101E-03
 1.000000000E+01, 7.232252359E-01, -4.279689398E-03
 1.000000000E+01, 7.349749804E-01, -4.183964338E-03
 1.000000000E+01, 7.466989756E-01, -4.083673470E-03
 1.000000000E+01, 7.583996058E-01, -3.979274537E-03
 1.000000000E+01, 7.700794935E-01, -3.871243214E-03
 1.000000000E+01, 7.817410827E-01, -3.760131076E-03
 1.000000000E+01, 7.933868170E-01, -3.646741388E-03
 1.000000000E+01, 8.050190806E-01, -3.532563336E-03
 1.000000000E+01, 8.166403770E-01, -3.419237444E-03
 1.000000000E+01, 8.282530308E-01, -3.307483857E-03
 1.000000000E+01, 8.398593664E-01, -3.197442275E-03
 1.000000000E+01, 8.514618278E-01, -3.089192556E-03
 1.000000000E+01, 8.630626798E-01, -2.982739126E-03
 1.000000000E+01, 8.746641874E-01, -2.878085710E-03
 1.000000000E+01, 8.862686753E-01, -2.775274683E-03
 1.000000000E+01, 8.978784680E-01, -2.674408490E-03
 1.000000000E+01, 9.094957113E-01, -2.575647319E-03
 1.000000000E+01, 9.211226702E-01, -2.479189308E-03
 1.000000000E+01, 9.327616096E-01, -2.385245869E-03
 1.000000000E+01, 9.444146752E-01, -2.294020262E-03
 1.000000000E+01, 9.560840726E-01, -2.205688041E-03
 1.000000000E+01, 9.677719474E-01, -2.120387973E-03
 1.000000000E+01, 9.794805050E-01, -2.038222039E-03
 1.000000000E+01, 9.912118316E-01, -1.959256129E-03
 1.000000000E+01, 1.002968073E+00, -1.883519930E-03
 1.000000000E+01, 1.014751315E+00, -1.811005990E-03
 1.000000000E+01, 1.026563525E+00, -1.741657732E-03
 1.000000000E+01, 1.038406968E+00, -1.674681786E-03
 1.000000000E+01, 1.050283670E+00, -1.609833795E-03
 1.000000000E+01, 1.062195539E+00, -1.547923777E-03
 1.000000000E+01, 1.074144721E+00, -1.489068964E-03
 1.000000000E+01, 1.086133122E+00, -1.433142577E-03
 1.000000000E+01, 1.098162651E+00, -1.380297472E-03
 1.000000000E+01, 1.110235453E+00, -1.330636558E-03
 1.000000000E+01, 1.122353435E+00, -1.284214901E-03
 1.000000000E+01, 1.134518385E+00, -1.241042162E-03
 1.000000000E+01, 1.146732330E+00, -1.201082254E-03
 1.000000000E+01, 1.158997178E+00, -1.164259738E-03
 1.000000000E+01, 1.171314597E+00, -1.130465069E-03
 1.000000000E+01, 1.183686614E+00, -1.099557965E-03
 1.000000000E+01, 1.196115017E+00, -1.071375096E-03
 1.000000000E+01, 1.208601475E+00, -1.045735320E-03
 1.000000000E+01, 1.221148014E+00, -1.022444456E-03
 1.000000000E+01, 1.233756065E+00, -1.001302502E-03
 1.000000000E+01, 1.246427655E+00, -9.821059648E-04
 1.000000000E+01, 1.259164214E+00, -9.646558319E-04
 1.000000000E+01, 1.271967649E+00, -9.487961070E-04
 1.000000000E+01, 1.284839511E+00, -9.365355945E-04
 1.000000000E+01, 1.297781348E+00, -9.241812513E-04
 1.000000000E+01, 1.310794950E+00, -9.074992267E-04
 1.000000000E+01, 1.323881745E+00, -8.891588659E-04
 1.000000000E+01, 1.337043405E+00, -8.714855067E-04
 1.000000000E+01, 1.350281358E+00, -8.548802580E-04
 1.000000000E+01, 1.363597274E+00, -8.392815944E-04
 1.000000000E+01, 1.376992464E+00, -8.243616903E-04
 1.000000000E+01, 1.390468478E+00, -8.097599493E-04
 1.000000000E+01, 1.404026866E+00, -7.952504675E-04
 1.000000000E+01, 1.417668819E+00, -7.807812653E-04
 1.000000000E+01, 1.431396008E+00, -7.664198056E-04
 1.000000000E+01, 1.445209622E+00, -7.522491505E-04
 1.000000000E+01, 1.459111094E+00, -7.382791955E-04
 1.000000000E+01, 1.473101854E+00, -7.244533626E-04
 1.000000000E+01, 1.487183094E+00, -7.106959820E-04
 1.000000000E+01, 1.501356363E+00, -6.969489623E-04
 1.000000000E+01, 1.515622973E+00, -6.832032232E-04
 1.000000000E+01, 1.529983997E+00, -6.695102784E-04
 1.000000000E+01, 1.544440985E+00, -6.559534231E-04
 1.000000000E+01, 1.558995247E+00, -6.426172913E-04
 1.000000000E+01, 1.573648095E+00, -6.295783678E-04
 1.000000000E+01, 1.588400841E+00, -6.168937543E-04
 1.000000000E+01, 1.603254795E+00, -6.045806804E-04
 1.000000000E+01, 1.618211269E+00, -5.925917067E-04
 1.000000000E+01, 1.633271813E+00, -5.807917332E-04
 1.000000000E+01, 1.648437738E+00, -5.689468235E-04
 1.000000000E+01, 1.663710475E+00, -5.558807170E-04
 1.000000000E+01, 1.679091573E+00, -5.417317734E-04
 1.000000000E+01, 1.694582343E+00, -5.275615840E-04
 1.000000000E+01, 1.710184574E+00, -5.131111247E-04
 1.000000000E+01, 1.725899696E+00, -4.980566446E-04
 1.000000000E+01, 1.741729379E+00, -4.823970085E-04
 1.000000000E+01, 1.757675290E+00, -4.661370476E-04
 1.000000000E+01, 1.773739457E+00, -4.492908192E-04
