# Velocity results from CFL3D, Re_H=36,000, SST model
# Note: computed results were quasi-steady
x,y,u
 1.000000000E+01, 1.757675290E+00, 8.746525049E-01
 1.000000000E+01, 1.773739457E+00, 8.768811226E-01
 1.000000000E+01, 1.789923429E+00, 8.790980577E-01
 1.000000000E+01, 1.806229353E+00, 8.812996149E-01
 1.000000000E+01, 1.822659254E+00, 8.834818602E-01
 1.000000000E+01, 1.839215159E+00, 8.856405020E-01
 1.000000000E+01, 1.855899334E+00, 8.877711296E-01
 1.000000000E+01, 1.872714162E+00, 8.898687959E-01
 1.000000000E+01, 1.889662027E+00, 8.919286728E-01
 1.000000000E+01, 1.906745672E+00, 8.939453959E-01
 1.000000000E+01, 1.923967719E+00, 8.959135413E-01
 1.000000000E+01, 1.941331029E+00, 8.978277445E-01
 1.000000000E+01, 1.958838820E+00, 8.996822834E-01
 1.000000000E+01, 1.976494074E+00, 9.014717340E-01
 1.000000000E+01, 1.994300246E+00, 9.031904936E-01
 1.000000000E+01, 2.012260914E+00, 9.048333168E-01
 1.000000000E+01, 2.030380011E+00, 9.063953161E-01
 1.000000000E+01, 2.048661232E+00, 9.078723192E-01
 1.000000000E+01, 2.067108870E+00, 9.092620015E-01
 1.000000000E+01, 2.085792065E+00, 9.105664492E-01
 1.000000000E+01, 2.105307341E+00, 9.118040800E-01
 1.000000000E+01, 2.125695229E+00, 9.129751921E-01
 1.000000000E+01, 2.146998882E+00, 9.140679836E-01
 1.000000000E+01, 2.169262171E+00, 9.150718451E-01
 1.000000000E+01, 2.192531347E+00, 9.159777761E-01
 1.000000000E+01, 2.216853380E+00, 9.167791009E-01
 1.000000000E+01, 2.242277145E+00, 9.174719453E-01
 1.000000000E+01, 2.268853188E+00, 9.180560708E-01
 1.000000000E+01, 2.296633244E+00, 9.185357094E-01
 1.000000000E+01, 2.325670242E+00, 9.189196825E-01
 1.000000000E+01, 2.356018305E+00, 9.192214012E-01
 1.000000000E+01, 2.387732506E+00, 9.194582701E-01
 1.000000000E+01, 2.420869112E+00, 9.196506739E-01
 1.000000000E+01, 2.455485106E+00, 9.198201895E-01
 1.000000000E+01, 2.491637945E+00, 9.199874997E-01
 1.000000000E+01, 2.529384851E+00, 9.201703668E-01
 1.000000000E+01, 2.568784237E+00, 9.203813672E-01
 1.000000000E+01, 2.609893084E+00, 9.206272364E-01
 1.000000000E+01, 2.652768850E+00, 9.209081531E-01
 1.000000000E+01, 2.697467327E+00, 9.212192297E-01
 1.000000000E+01, 2.744043827E+00, 9.215525985E-01
 1.000000000E+01, 2.792551279E+00, 9.218995571E-01
 1.000000000E+01, 2.843041182E+00, 9.222527146E-01
 1.000000000E+01, 2.895561934E+00, 9.226078987E-01
 1.000000000E+01, 2.950159550E+00, 9.229636192E-01
 1.000000000E+01, 3.006875753E+00, 9.233210087E-01
 1.000000000E+01, 3.065749168E+00, 9.236823320E-01
 1.000000000E+01, 3.126812935E+00, 9.240497947E-01
 1.000000000E+01, 3.190095425E+00, 9.244249463E-01
 1.000000000E+01, 3.255619049E+00, 9.248077869E-01
 1.000000000E+01, 3.323400497E+00, 9.251978397E-01
 1.000000000E+01, 3.393448830E+00, 9.255939126E-01
 1.000000000E+01, 3.465766191E+00, 9.259949923E-01
 1.000000000E+01, 3.540346146E+00, 9.263998866E-01
 1.000000000E+01, 3.617174387E+00, 9.268082976E-01
 1.000000000E+01, 3.696227551E+00, 9.272192717E-01
 1.000000000E+01, 3.777472258E+00, 9.276323915E-01
 1.000000000E+01, 3.860866070E+00, 9.280468822E-01
 1.000000000E+01, 3.946356297E+00, 9.284617901E-01
 1.000000000E+01, 4.033879757E+00, 9.288761616E-01
 1.000000000E+01, 4.123363018E+00, 9.292891622E-01
 1.000000000E+01, 4.214723110E+00, 9.296999574E-01
 1.000000000E+01, 4.307864666E+00, 9.301076531E-01
 1.000000000E+01, 4.402683735E+00, 9.305115342E-01
 1.000000000E+01, 4.499066353E+00, 9.309105277E-01
 1.000000000E+01, 4.596888065E+00, 9.313040972E-01
 1.000000000E+01, 4.696016788E+00, 9.316911697E-01
 1.000000000E+01, 4.796310902E+00, 9.320713282E-01
 1.000000000E+01, 4.897622108E+00, 9.324436188E-01
 1.000000000E+01, 4.999794006E+00, 9.328076839E-01
 1.000000000E+01, 5.102665901E+00, 9.331626892E-01
 1.000000000E+01, 5.206070900E+00, 9.335083365E-01
 1.000000000E+01, 5.309838772E+00, 9.338440299E-01
 1.000000000E+01, 5.413796902E+00, 9.341694117E-01
 1.000000000E+01, 5.517770767E+00, 9.344841838E-01
 1.000000000E+01, 5.621586323E+00, 9.347879887E-01
 1.000000000E+01, 5.725068569E+00, 9.350808263E-01
 1.000000000E+01, 5.828046799E+00, 9.353626370E-01
 1.000000000E+01, 5.930351734E+00, 9.356338382E-01
 1.000000000E+01, 6.031819344E+00, 9.358941317E-01
 1.000000000E+01, 6.132291317E+00, 9.361431003E-01
 1.000000000E+01, 6.231614113E+00, 9.363784790E-01
 1.000000000E+01, 6.329642773E+00, 9.365977645E-01
 1.000000000E+01, 6.426240444E+00, 9.368004799E-01
 1.000000000E+01, 6.521277428E+00, 9.369946122E-01
 1.000000000E+01, 6.614635468E+00, 9.372031093E-01
 1.000000000E+01, 6.706203938E+00, 9.374584556E-01
 1.000000000E+01, 6.795883656E+00, 9.377735257E-01
 1.000000000E+01, 6.883585453E+00, 9.380816221E-01
 1.000000000E+01, 6.969229698E+00, 9.381713867E-01
 1.000000000E+01, 7.052748680E+00, 9.376669526E-01
 1.000000000E+01, 7.134083748E+00, 9.360985756E-01
 1.000000000E+01, 7.213187695E+00, 9.330600500E-01
 1.000000000E+01, 7.290021896E+00, 9.283750653E-01
 1.000000000E+01, 7.364558697E+00, 9.221686125E-01
 1.000000000E+01, 7.436778069E+00, 9.147826433E-01
 1.000000000E+01, 7.506670475E+00, 9.065225124E-01
 1.000000000E+01, 7.574233532E+00, 8.974931836E-01
 1.000000000E+01, 7.639473438E+00, 8.877993822E-01
 1.000000000E+01, 7.702402592E+00, 8.777128458E-01
 1.000000000E+01, 7.763041019E+00, 8.675380945E-01
 1.000000000E+01, 7.821414471E+00, 8.574901819E-01
 1.000000000E+01, 7.877554417E+00, 8.476961851E-01
 1.000000000E+01, 7.931496143E+00, 8.382230997E-01
 1.000000000E+01, 7.983281612E+00, 8.290941715E-01
 1.000000000E+01, 8.032954216E+00, 8.203004003E-01
 1.000000000E+01, 8.080561638E+00, 8.118116260E-01
 1.000000000E+01, 8.126155853E+00, 8.035879731E-01
 1.000000000E+01, 8.169788361E+00, 7.955890894E-01
 1.000000000E+01, 8.211514473E+00, 7.877789140E-01
 1.000000000E+01, 8.251391411E+00, 7.801278830E-01
 1.000000000E+01, 8.289475441E+00, 7.726129889E-01
 1.000000000E+01, 8.325824738E+00, 7.652161121E-01
 1.000000000E+01, 8.360499382E+00, 7.579223514E-01
 1.000000000E+01, 8.393556595E+00, 7.507197857E-01
 1.000000000E+01, 8.425055504E+00, 7.435979843E-01
 1.000000000E+01, 8.455055237E+00, 7.365480661E-01
 1.000000000E+01, 8.483612061E+00, 7.295628786E-01
 1.000000000E+01, 8.510784149E+00, 7.226369977E-01
 1.000000000E+01, 8.536626816E+00, 7.157664299E-01
 1.000000000E+01, 8.561195374E+00, 7.089491487E-01
 1.000000000E+01, 8.584543228E+00, 7.021853328E-01
 1.000000000E+01, 8.606722832E+00, 6.954765320E-01
 1.000000000E+01, 8.627784729E+00, 6.888262033E-01
 1.000000000E+01, 8.647780418E+00, 6.822368503E-01
 1.000000000E+01, 8.666755676E+00, 6.757082343E-01
 1.000000000E+01, 8.684759140E+00, 6.692337990E-01
 1.000000000E+01, 8.701834679E+00, 6.628062129E-01
 1.000000000E+01, 8.718025208E+00, 6.564225554E-01
 1.000000000E+01, 8.733374596E+00, 6.500832438E-01
 1.000000000E+01, 8.747921944E+00, 6.437885165E-01
 1.000000000E+01, 8.761706352E+00, 6.375384927E-01
 1.000000000E+01, 8.774765015E+00, 6.313331127E-01
 1.000000000E+01, 8.787133217E+00, 6.251724958E-01
 1.000000000E+01, 8.798846245E+00, 6.190556884E-01
 1.000000000E+01, 8.809936523E+00, 6.129821539E-01
 1.000000000E+01, 8.820434570E+00, 6.069509387E-01
 1.000000000E+01, 8.830371857E+00, 6.009608507E-01
 1.000000000E+01, 8.839776993E+00, 5.950098038E-01
 1.000000000E+01, 8.848675728E+00, 5.890968442E-01
 1.000000000E+01, 8.857095718E+00, 5.832195282E-01
 1.000000000E+01, 8.865060806E+00, 5.773754716E-01
 1.000000000E+01, 8.872595787E+00, 5.715625286E-01
 1.000000000E+01, 8.879722595E+00, 5.657772422E-01
 1.000000000E+01, 8.886462212E+00, 5.600175858E-01
 1.000000000E+01, 8.892835617E+00, 5.542798042E-01
 1.000000000E+01, 8.898861885E+00, 5.485604405E-01
 1.000000000E+01, 8.904561043E+00, 5.428558588E-01
 1.000000000E+01, 8.909948349E+00, 5.371630192E-01
 1.000000000E+01, 8.915040970E+00, 5.314773917E-01
 1.000000000E+01, 8.919856071E+00, 5.257946849E-01
 1.000000000E+01, 8.924407005E+00, 5.201116204E-01
 1.000000000E+01, 8.928709030E+00, 5.144221783E-01
 1.000000000E+01, 8.932775497E+00, 5.087229609E-01
 1.000000000E+01, 8.936617851E+00, 5.030094385E-01
 1.000000000E+01, 8.940250397E+00, 4.972756207E-01
 1.000000000E+01, 8.943682671E+00, 4.915167391E-01
 1.000000000E+01, 8.946927071E+00, 4.857269526E-01
 1.000000000E+01, 8.949993134E+00, 4.799010158E-01
 1.000000000E+01, 8.952890396E+00, 4.740330577E-01
 1.000000000E+01, 8.955628395E+00, 4.681169987E-01
 1.000000000E+01, 8.958215714E+00, 4.621462524E-01
 1.000000000E+01, 8.960659981E+00, 4.561140239E-01
 1.000000000E+01, 8.962970734E+00, 4.500122666E-01
 1.000000000E+01, 8.965153694E+00, 4.438342452E-01
 1.000000000E+01, 8.967217445E+00, 4.375717938E-01
 1.000000000E+01, 8.969166756E+00, 4.312165082E-01
 1.000000000E+01, 8.971009254E+00, 4.247592092E-01
 1.000000000E+01, 8.972749710E+00, 4.181902707E-01
 1.000000000E+01, 8.974394798E+00, 4.114992023E-01
 1.000000000E+01, 8.975950241E+00, 4.046731889E-01
 1.000000000E+01, 8.977418900E+00, 3.977034986E-01
 1.000000000E+01, 8.978807449E+00, 3.905754983E-01
 1.000000000E+01, 8.980119705E+00, 3.832733333E-01
 1.000000000E+01, 8.981360435E+00, 3.757834435E-01
 1.000000000E+01, 8.982531548E+00, 3.680920601E-01
 1.000000000E+01, 8.983639717E+00, 3.601766527E-01
 1.000000000E+01, 8.984686852E+00, 3.520205617E-01
 1.000000000E+01, 8.985675812E+00, 3.436062038E-01
 1.000000000E+01, 8.986611366E+00, 3.349051476E-01
 1.000000000E+01, 8.987495422E+00, 3.258910477E-01
 1.000000000E+01, 8.988330841E+00, 3.165280521E-01
 1.000000000E+01, 8.989121437E+00, 3.067878485E-01
 1.000000000E+01, 8.989868164E+00, 2.966541052E-01
 1.000000000E+01, 8.990573883E+00, 2.861154675E-01
 1.000000000E+01, 8.991241455E+00, 2.751601338E-01
 1.000000000E+01, 8.991872787E+00, 2.637680471E-01
 1.000000000E+01, 8.992468834E+00, 2.519238591E-01
 1.000000000E+01, 8.993033409E+00, 2.396071702E-01
 1.000000000E+01, 8.993566513E+00, 2.268418372E-01
 1.000000000E+01, 8.994071007E+00, 2.136677504E-01
 1.000000000E+01, 8.994548798E+00, 2.001553476E-01
 1.000000000E+01, 8.994999886E+00, 1.864075512E-01
 1.000000000E+01, 8.995426178E+00, 1.725550741E-01
 1.000000000E+01, 8.995830536E+00, 1.587474942E-01
 1.000000000E+01, 8.996212006E+00, 1.451388299E-01
 1.000000000E+01, 8.996573448E+00, 1.318649948E-01
 1.000000000E+01, 8.996914864E+00, 1.190496832E-01
 1.000000000E+01, 8.997238159E+00, 1.067405716E-01
 1.000000000E+01, 8.997544289E+00, 9.499302506E-02
 1.000000000E+01, 8.997834206E+00, 8.380910754E-02
 1.000000000E+01, 8.998107910E+00, 7.322708517E-02
 1.000000000E+01, 8.998367310E+00, 6.318990886E-02
 1.000000000E+01, 8.998612404E+00, 5.368931592E-02
 1.000000000E+01, 8.998844147E+00, 4.471358284E-02
 1.000000000E+01, 8.999064445E+00, 3.620834276E-02
 1.000000000E+01, 8.999272346E+00, 2.816175856E-02
 1.000000000E+01, 8.999469757E+00, 2.054800838E-02
 1.000000000E+01, 8.999655724E+00, 1.335741580E-02
 1.000000000E+01, 8.999833107E+00, 6.524947938E-03
 1.000000000E+01, 9.000000000E+00, 0.000000000E+00
